종목코드,유동자산,자산총계,유동부채,부채총계,결산기준일
70960,131091875534.0,843162586434.0,249026396849.0,425282348576.0,2018-06-30
32820,33314925725.0,91845098905.0,25662424808.0,52891309248.0,2018-06-30
4720,60435505814.0,75607030331.0,11755401100.0,19687762510.0,2018-06-30
118000,18670426355.0,28691350909.0,12722875971.0,13756047554.0,2018-06-30
215360,162969559161.0,247887721905.0,131805921761.0,141621239457.0,2018-06-30
73560,123198123828.0,348823059210.0,98414267928.0,169881099373.0,2018-06-30
6980,141142110035.0,283823948172.0,97810231338.0,121664461011.0,2018-06-30
17370,164988539199.0,311569923538.0,170981793109.0,197205246008.0,2018-06-30
46940,133782372809.0,216941034401.0,124868225201.0,163264431771.0,2018-06-30
65680,137423208614.0,229150127961.0,52454215213.0,52454215213.0,2018-06-30
105840,66331776992.0,217828419356.0,27598544139.0,82081734657.0,2018-06-30
49800,132023775624.0,303790142960.0,108632442556.0,229542227978.0,2018-06-30
16880,333633733161.0,887735960792.0,310046534836.0,587341595331.0,2018-06-30
95720,356841087947.0,540679061852.0,213359130083.0,231151145583.0,2018-06-30
5820,62362380868.0,148429151759.0,20589707609.0,34697104616.0,2018-06-30
32940,28302349392.0,238686803860.0,51825370180.0,66094784749.0,2018-06-30
240810,412449265736.0,565801849276.0,211874369922.0,226955505655.0,2018-06-30
74600,87761332962.0,315416257027.0,69733367723.0,111895657845.0,2018-06-30
104830,75481700731.0,299408087606.0,32076386982.0,34485943345.0,2018-06-30
123100,138202577914.0,214645242825.0,45464555921.0,46020445353.0,2018-06-30
30530,187778336678.0,1111508281475.0,154083985732.0,238598841856.0,2018-06-30
101160,60087628947.0,119879997026.0,53429482696.0,58905228949.0,2018-06-30
95270,32825274126.0,104531537544.0,43555171970.0,54603282709.0,2018-06-30
10600,41491698494.0,77481839854.0,55091908761.0,55845346912.0,2018-06-30
65950,196003005898.0,338859672793.0,171786097408.0,222504369408.0,2018-06-30
69080,258510911608.0,365786641091.0,50823346685.0,67057143246.0,2018-06-30
44340,134281760312.0,244945364095.0,114796081417.0,122787223061.0,2018-06-30
112040,275646530818.0,435025064505.0,90208349947.0,93274143187.0,2018-06-30
136540,70761237071.0,145333445855.0,11647381426.0,52004515835.0,2018-06-30
8600,202829133858.0,312186841228.0,160177737625.0,178519261383.0,2018-06-30
14830,436863207253.0,1122514580833.0,310366116593.0,463161734748.0,2018-06-30
36200,106447485979.0,142243147097.0,38653468502.0,39866391496.0,2018-06-30
18000,114335928137.0,281959951460.0,167686865421.0,201136640580.0,2018-06-30
910,102335778241.0,353571693898.0,119409847009.0,159283481217.0,2018-06-30
47400,62311219757.0,145093233078.0,44336223897.0,55127381004.0,2018-06-30
11330,60492618865.0,103625677211.0,49330291254.0,53550904401.0,2018-06-30
77500,171629466085.0,312381876652.0,100769763302.0,109465256788.0,2018-06-30
86390,146176013536.0,195022052933.0,48007231814.0,64456896325.0,2018-06-30
142210,86158018300.0,103984632640.0,62688915400.0,67411775745.0,2018-06-30
32620,74743891997.0,114497109440.0,9827168416.0,12078567847.0,2018-06-30
78070,160129360932.0,268659263681.0,28914975809.0,34704991003.0,2018-06-30
2920,193515271190.0,376329024118.0,37084701274.0,83750121939.0,2018-06-30
700,226543282831.0,520027489706.0,92991597400.0,209442166497.0,2018-06-30
49520,128257308989.0,223921900722.0,38798689951.0,55729696955.0,2018-06-30
56090,41749441580.0,89570134029.0,6376715284.0,36834349303.0,2018-06-30
11690,91291238984.0,211447926195.0,65239045295.0,76936991672.0,2018-06-30
72130,30174608086.0,49798769149.0,8978494015.0,9076038137.0,2018-06-30
220,81697008769.0,143576272004.0,37219215772.0,57224914962.0,2018-06-30
195990,69138400577.0,181035948130.0,58555823667.0,70235682669.0,2018-06-30
23410,462778480211.0,3922110677946.0,705995125818.0,3181525720981.0,2018-06-30
84370,173515410026.0,289563576507.0,44863570119.0,49070805861.0,2018-06-30
179900,42062701253.0,74597076503.0,11786016103.0,17286918923.0,2018-06-30
100,1155839915950.0,2164063290117.0,318602757252.0,543108133168.0,2018-06-30
8250,123852584524.0,445220648605.0,174059483944.0,284137392590.0,2018-06-30
60230,40283861011.0,73455785102.0,34943849931.0,39290232373.0,2018-06-30
214320,1438218316392.0,1600359614386.0,833478564584.0,895970171037.0,2018-06-30
73490,38771875790.0,84882833772.0,19480257179.0,20735884940.0,2018-06-30
215790,75049412011.0,126569252055.0,21355583460.0,60440317383.0,2018-06-30
88390,67214662268.0,255770761494.0,35655682068.0,69905313253.0,2018-06-30
272290,164094665238.0,287779817107.0,94522839396.0,148197807859.0,2018-06-30
41520,193283138946.0,257141541716.0,57209797933.0,62542437944.0,2018-06-30
54210,222042403436.0,414178582207.0,249368795212.0,272377240814.0,2018-06-30
88260,17893072940.0,726259253866.0,5176846279.0,455967028753.0,2018-09-30
139480,2005428149305.0,15878033595003.0,3985061417764.0,7157252934793.0,2018-06-30
7660,296617309416.0,512607294090.0,271973334152.0,350633559979.0,2018-06-30
5950,563194597020.0,1064417425717.0,606598946985.0,721612585962.0,2018-06-30
15020,31300300969.0,82890576423.0,42337962019.0,45823663260.0,2018-06-30
47560,42008444888.0,91447295359.0,20348863707.0,62440564724.0,2018-06-30
93230,44622436041.0,101001703038.0,25546306001.0,25986910852.0,2018-06-30
102710,129804299058.0,296417647225.0,76222722422.0,86487932661.0,2018-06-30
95190,58153410307.0,184358009755.0,78696912582.0,98071556330.0,2018-06-30
91120,113455251262.0,297399401305.0,67544233505.0,102936146704.0,2018-06-30
102460,155340288369.0,334423197852.0,15960739208.0,80340873260.0,2018-06-30
39030,260924475034.0,437203341227.0,54579162946.0,57364208032.0,2018-06-30
181340,46821706053.0,63529286853.0,21297247151.0,29412307254.0,2018-06-30
35810,706396238546.0,1676000305160.0,792303843543.0,1031061854756.0,2018-06-30
90850,57364159442.0,94826721505.0,52376760419.0,71351930540.0,2018-06-30
92130,51905218624.0,58359725716.0,12338347553.0,12449423780.0,2018-06-30
16250,560968050269.0,1791156803017.0,661849361120.0,1319098080374.0,2018-06-30
760,46284311722.0,281160838780.0,49065243956.0,96145193261.0,2018-06-30
14990,97083288096.0,139429709888.0,66997540834.0,71695046726.0,2018-06-30
41830,64945438620.0,138215537749.0,22268357714.0,22903876562.0,2018-06-30
60150,65283549832.0,309346756632.0,113849652612.0,130597695750.0,2018-06-30
6490,21936297510.0,66935984824.0,12485055543.0,24426206119.0,2018-06-30
37330,103948441898.0,273072324025.0,96139865017.0,108516912279.0,2018-06-30
23800,199997770888.0,462836233363.0,238655460066.0,262586092013.0,2018-06-30
34590,139149580048.0,313548009309.0,70843603322.0,139432271453.0,2018-06-30
216050,115228056921.0,125922576241.0,58840922736.0,59063716255.0,2018-06-30
49070,290155744980.0,609991634371.0,132784094591.0,170020475618.0,2018-06-30
119610,88721820257.0,137886712934.0,20091156426.0,20191347076.0,2018-06-30
129260,171531793093.0,487757798733.0,141768298177.0,247143313624.0,2018-06-30
108790,349081958172.0,527429427863.0,365310622833.0,367915080830.0,2018-06-30
35080,1182737588671.0,1749109780472.0,945876747829.0,1028937993765.0,2018-06-30
51370,200273083074.0,432924359807.0,99576819801.0,120099339368.0,2018-06-30
64290,17177560138.0,29459010894.0,12119666848.0,15138292151.0,2018-06-30
189300,74569972412.0,116077344455.0,22005259142.0,47865703817.0,2018-06-30
150840,20308533597.0,37044056207.0,18846453990.0,19926832186.0,2018-06-30
48530,32522719292.0,45809621524.0,11434953544.0,13183046109.0,2018-06-30
23810,132807147052.0,291728385808.0,137991323873.0,177712822654.0,2018-06-30
115310,69506549448.0,78928831615.0,3238187052.0,3259775244.0,2018-06-30
71200,65195507261.0,86707134429.0,13535126693.0,14460744122.0,2018-06-30
249420,212521275955.0,578786106919.0,170396520418.0,300151017965.0,2018-06-30
230,61409472240.0,273382217618.0,85497167441.0,103991363946.0,2018-06-30
13360,271187868080.0,366690139807.0,232442627112.0,283377522421.0,2018-06-30
3200,379770020564.0,925273628577.0,108948085469.0,206077900310.0,2018-06-30
7570,174022114685.0,440461078958.0,177876195060.0,220305128643.0,2018-06-30
8500,40671208501.0,68486918590.0,17762334381.0,19695086504.0,2018-06-30
81000,89964959569.0,156241775251.0,43342084006.0,56104771808.0,2018-06-30
20150,395015000000.0,650224000000.0,103179000000.0,137756000000.0,2018-06-30
103590,330684616257.0,812356254155.0,436647755336.0,508942649851.0,2018-06-30
94820,57012117071.0,116749538912.0,24686299823.0,33710894669.0,2018-06-30
15860,487928812508.0,1140883950406.0,576606956572.0,701037281878.0,2018-06-30
226320,385851419490.0,526322619610.0,53522136966.0,55173908272.0,2018-06-30
43910,27882850670.0,51676754422.0,18018133043.0,20045939961.0,2018-06-30
33240,194316318997.0,359823534428.0,81308256755.0,91181842598.0,2018-06-30
950,63173200334.0,369719018476.0,195295475739.0,231134336825.0,2018-06-30
40420,16488285848.0,83571465901.0,18690533102.0,20775336950.0,2018-06-30
65620,11785958223.0,72435145307.0,18557101034.0,23870900618.0,2018-06-30
122310,37677748311.0,51029227998.0,8143600081.0,11097737039.0,2018-06-30
123330,31915927965.0,93413504774.0,30923902391.0,45431753084.0,2018-06-30
159580,74485556236.0,85471071110.0,28495152059.0,59356912068.0,2018-06-30
79370,288573981758.0,409817770035.0,182717168939.0,209087200474.0,2018-06-30
54950,68853624064.0,173964001155.0,46562924176.0,49936291884.0,2018-06-30
90470,72453066727.0,147843706137.0,20132995041.0,20455617805.0,2018-06-30
137950,64159688270.0,169856694989.0,74043618869.0,105631959507.0,2018-06-30
194370,127439084926.0,193761056154.0,35275254676.0,36573355488.0,2018-06-30
126880,125393628655.0,202131921244.0,111640514332.0,136682194715.0,2018-06-30
25620,121760222214.0,198813316392.0,47181990162.0,55211990162.0,2018-06-30
36420,174139008345.0,635680795866.0,249033523527.0,388045578236.0,2018-06-30
30000,1767071377457.0,2119936837649.0,1150401661780.0,1269730258076.0,2018-06-30
1560,54010919623.0,97697859822.0,19206910450.0,23650229675.0,2018-06-30
2620,44518439727.0,299210969607.0,65660691243.0,90005648122.0,2018-06-30
80220,137611170778.0,171499154216.0,67073645911.0,77310521394.0,2018-06-30
89590,494296409144.0,909522838199.0,407361479964.0,536956690776.0,2018-06-30
82270,57119868500.0,166800158969.0,47670111464.0,48974906956.0,2018-06-30
4910,104097951285.0,290944361144.0,79098232356.0,113221791219.0,2018-06-30
480,377165510956.0,1005419681163.0,288471769792.0,343371968863.0,2018-06-30
34940,53529446643.0,84751136224.0,17072288064.0,29773375409.0,2018-06-30
101730,26957077893.0,74982933135.0,21411973117.0,21847807557.0,2018-06-30
67000,33716353835.0,47542470456.0,12151255658.0,13282878662.0,2018-06-30
185750,373169453551.0,686737711696.0,226633567139.0,281342369132.0,2018-06-30
1630,317624216040.0,854818836559.0,146374817996.0,191108475440.0,2018-06-30
33340,72844014807.0,93612431060.0,21047399649.0,23111250128.0,2018-06-30
36930,122979766915.0,310707714380.0,38786218702.0,100365758810.0,2018-06-30
44380,39624364426.0,59432389351.0,9740479806.0,11321339370.0,2018-06-30
51160,14924718739.0,26609922091.0,16421404677.0,18446259340.0,2018-06-30
119850,71958641941.0,123432273452.0,43794712240.0,47300737224.0,2018-06-30
65060,139453209157.0,310888817260.0,100289892304.0,104271379707.0,2018-06-30
13870,204920393981.0,465416432060.0,155662283129.0,226391171452.0,2018-06-30
18290,60436591436.0,108555297590.0,30029497001.0,49848477203.0,2018-06-30
111820,78948957046.0,95559338064.0,11823405905.0,12468844584.0,2018-06-30
35000,516453735746.0,544430580671.0,384367751169.0,395445196441.0,2018-06-30
115450,10706085522.0,64491353163.0,16325522104.0,18354126230.0,2018-06-30
88790,85967998518.0,143598343074.0,38905872231.0,40767644957.0,2018-06-30
18120,74806672330.0,103590359295.0,11867257060.0,14139622942.0,2018-06-30
109820,19535614763.0,26103944421.0,4568533170.0,15571279527.0,2018-06-30
36890,152643002745.0,229488920812.0,105137988145.0,118608149826.0,2018-06-30
3780,20063736344.0,50516882950.0,12327672523.0,16475414294.0,2018-06-30
100250,155892520872.0,465933010510.0,72386808943.0,110042892383.0,2018-06-30
11000,41333498452.0,53931283457.0,7073445183.0,18264607413.0,2018-06-30
85660,443071870266.0,849102444387.0,190591840871.0,368093031758.0,2018-06-30
9310,469222889335.0,809478888360.0,623612973218.0,730956828015.0,2018-06-30
4650,132250286644.0,380911473562.0,146199674800.0,218115261192.0,2018-06-30
96240,48129569487.0,154535513489.0,48208932727.0,55779552814.0,2018-06-30
12600,16856179636.0,72103701279.0,45036290920.0,50745830586.0,2018-06-30
33250,24764652112.0,89085523216.0,46932874011.0,61158880042.0,2018-12-31
47820,45196838140.0,143002372145.0,40106240435.0,41498246402.0,2018-06-30
94360,21631353504.0,29463353670.0,1489185433.0,2550886694.0,2018-06-30
35720,3005101138213.0,7734027089020.0,1697821600338.0,1951012747364.0,2018-06-30
16170,463392866470.0,593450431661.0,217792759052.0,221043839239.0,2018-06-30
42000,106767320664.0,132329969598.0,28470026113.0,110955852002.0,2018-06-30
180400,33776856126.0,65615666840.0,1554130472.0,32470848981.0,2018-06-30
50110,166862287052.0,271088976497.0,166047288776.0,197982293086.0,2018-06-30
109070,51204670489.0,87421204094.0,69136840891.0,73668668563.0,2018-06-30
78340,779500721974.0,886362218682.0,68074273384.0,68903780422.0,2018-06-30
263700,36273590524.0,71965185684.0,8572711318.0,17464729869.0,2018-06-30
214370,206998459246.0,257036002526.0,9009240506.0,11965784224.0,2018-06-30
72520,12773588099.0,54528657260.0,27326439583.0,32095635775.0,2018-06-30
192250,49292657452.0,72486049118.0,18884949307.0,18884949307.0,2018-06-30
29460,314699800524.0,602960758337.0,109399420232.0,160808081225.0,2018-06-30
2380,2551773334887.0,9114299295551.0,1817004611197.0,3269551549386.0,2018-06-30
9070,90373843971.0,376708521633.0,103498454423.0,187256314711.0,2018-06-30
93320,45835556441.0,71932515958.0,7527902144.0,8054934726.0,2018-06-30
105330,49010102797.0,76479017829.0,35720045337.0,36642781311.0,2018-06-30
83550,59345384965.0,106439284154.0,24883848984.0,28897611818.0,2018-06-30
32500,199263402565.0,300428513859.0,201440262166.0,239176771005.0,2018-06-30
30200,10696878000000.0,29968012000000.0,9101534000000.0,15665230000000.0,2018-06-30
53210,319912122779.0,794843652055.0,111720199396.0,147554588388.0,2018-06-30
33780,6508942254120.0,10121455402142.0,1987994880297.0,2361849748344.0,2018-06-30
64820,35959100979.0,2033141919370.0,39936534677.0,1843767912579.0,2018-06-30
42040,54824135950.0,160714761525.0,44614094679.0,57419854730.0,2018-06-30
89010,117439530843.0,239126205600.0,135824366383.0,160718209289.0,2018-06-30
52400,132536909736.0,192736440670.0,58599360267.0,58631131100.0,2018-06-30
94860,6867042727.0,17368702094.0,1902629386.0,2875672993.0,2018-06-30
46070,136821674678.0,421858893802.0,190484212128.0,305470786501.0,2018-06-30
104540,45435246126.0,95942029680.0,15782148000.0,43840071255.0,2018-06-30
27050,38314054299.0,121382669298.0,25648405173.0,43495072397.0,2018-06-30
7810,245000674569.0,533998980083.0,106113280020.0,129148255700.0,2018-06-30
123410,132837418620.0,314488378880.0,161511076179.0,195557480177.0,2018-06-30
49430,95974991344.0,144391344108.0,14535626802.0,18272649334.0,2018-06-30
183300,114890589233.0,206500356470.0,43991174812.0,122202338135.0,2018-06-30
41960,48581947358.0,150183035493.0,23856758223.0,37603301089.0,2018-06-30
192820,528490991031.0,984739382324.0,506112295474.0,739895305679.0,2018-06-30
44820,191079612844.0,838915647888.0,374422409817.0,480658862306.0,2018-06-30
241710,152514155618.0,310639775901.0,90040310005.0,144978440863.0,2018-06-30
5420,146125365188.0,516841349164.0,251480850702.0,346622435692.0,2018-06-30
69110,105952187429.0,167253446965.0,72492601019.0,89461987731.0,2018-06-30
71950,36155708145.0,77248413983.0,47045922421.0,53857176821.0,2018-06-30
166480,51209644078.0,89976691783.0,6196525206.0,10470954675.0,2018-06-30
29960,90072035625.0,183266752967.0,15281700206.0,46942395525.0,2018-06-30
2020,1360903570427.0,3611480234627.0,2013849476819.0,2742833499457.0,2018-06-30
3070,1025452298972.0,2136714254627.0,1298123917659.0,1697340527692.0,2018-06-30
144620,120254362916.0,263951991151.0,142486977649.0,151170600839.0,2018-06-30
120110,1951774829334.0,5622889456357.0,2160820937810.0,3300808685792.0,2018-06-30
138490,120763336128.0,337546468021.0,107418847161.0,141902019093.0,2018-06-30
21240,777050646049.0,2240939908357.0,1124013697049.0,1198454062776.0,2018-06-30
33290,134352206059.0,291262182106.0,51040093036.0,95609021341.0,2018-06-30
56360,69629878042.0,129053299475.0,30443564595.0,34272886735.0,2018-06-30
200130,147678304573.0,273432188297.0,75931755487.0,78732949359.0,2018-06-30
31820,75376320900.0,102700136917.0,25717977443.0,31260515457.0,2018-06-30
192400,208729082714.0,716767508413.0,82435995151.0,125771732578.0,2018-06-30
284740,212788017007.0,497019473815.0,92004872680.0,116804940964.0,2018-06-30
40350,16841959326.0,113894237493.0,26784072822.0,31637075793.0,2018-06-30
182360,19683482121.0,25596282347.0,8950985397.0,9630065098.0,2018-06-30
5740,316256450247.0,1320838815884.0,414346249689.0,820006644543.0,2018-06-30
114120,152729551410.0,233921853351.0,122915597964.0,133096060228.0,2018-06-30
83790,33762053626.0,120894064594.0,13520208821.0,24644786834.0,2018-06-30
45520,45938636280.0,73074124632.0,22672947907.0,38652947907.0,2018-06-30
214150,31448371203.0,67506482051.0,14544107796.0,25552107796.0,2018-06-30
237880,182114616531.0,246646749998.0,92883114632.0,100755401381.0,2018-06-30
12170,40052482475.0,100185419678.0,28367257688.0,34109936780.0,2018-06-30
54780,68050789882.0,113854843208.0,32029922210.0,34741255566.0,2018-06-30
65130,295439265476.0,514926593620.0,210473545270.0,219031610613.0,2018-06-30
